2 4 29 // magic number - today's date
# HD X rovibrational transition probabilities (25 June 2002, PCS)
# P. C. Stancil (2002, unpublished)
#
# NB - these are preliminary and may not be consistent with energy_X.dat!!!
#
# See P. C. Stancil & A. Dalgarno, ApJ 490, 76 (1997) for
#     details on the potential. Quadrupole moment from
#     L. Wolniewicz, I. Simbotin, & A. Dalgarno, ApJS 115, 293 (1998)
# for  X-X transition
#
#n1	v1	J1	n0	v0	J0	A
0	11	5	0	6	3	1.1841E-07
0	11	5	0	6	4	1.0857E-04
0	11	5	0	6	5	2.7046E-08
0	11	5	0	6	6	3.2172E-05
0	11	5	0	6	7	1.1806E-09
0	11	5	0	7	3	3.2133E-07
0	11	5	0	7	4	1.2501E-04
0	11	5	0	7	5	1.1591E-07
0	11	5	0	7	6	3.5429E-05
0	11	5	0	7	7	7.5412E-09
0	11	5	0	8	3	5.8548E-07
0	11	5	0	8	4	8.4088E-05
0	11	5	0	8	5	3.2430E-07
0	11	5	0	8	6	1.2489E-05
0	11	5	0	8	7	1.3931E-07
0	11	5	0	9	3	3.4079E-07
0	11	5	0	9	4	6.0554E-05
0	11	5	0	9	5	2.8783E-07
0	11	5	0	9	6	4.0143E-06
0	11	5	0	9	7	2.5066E-07
0	11	5	0	10	3	5.2673E-11
0	11	5	0	10	4	4.0674E-05
0	11	5	0	10	5	7.6957E-09
0	11	5	0	10	6	3.5914E-06
0	11	5	0	10	7	9.9250E-09
0	11	5	0	11	3	2.3436E-10
0	11	5	0	11	4	5.7246E-07
0	11	6	0	0	4	2.3155E-12
0	11	6	0	0	5	3.5241E-08
0	11	6	0	0	6	5.7694E-14
0	11	6	0	0	7	1.3908E-07
0	11	6	0	0	8	1.9186E-12
0	11	6	0	1	4	4.3657E-11
0	11	6	0	1	5	1.3691E-06
0	11	6	0	1	6	9.7877E-14
0	11	6	0	1	7	4.2768E-07
0	11	6	0	1	8	2.6609E-11
0	11	6	0	2	4	4.1515E-10
0	11	6	0	2	5	4.1901E-06
0	11	6	0	2	6	1.1702E-12
0	11	6	0	2	7	9.0052E-07
0	11	6	0	2	8	1.8093E-10
0	11	6	0	3	4	2.6492E-09
0	11	6	0	3	5	1.3722E-05
0	11	6	0	3	6	5.8029E-11
0	11	6	0	3	7	2.5427E-06
0	11	6	0	3	8	7.7674E-10
0	11	6	0	4	4	1.2647E-08
0	11	6	0	4	5	3.9894E-05
0	11	6	0	4	6	7.2487E-10
0	11	6	0	4	7	8.7729E-06
0	11	6	0	4	8	2.2579E-09
0	11	6	0	5	4	4.7745E-08
0	11	6	0	5	5	7.9474E-05
0	11	6	0	5	6	5.2262E-09
0	11	6	0	5	7	1.8821E-05
0	11	6	0	5	8	4.2564E-09
0	11	6	0	6	4	1.4763E-07
0	11	6	0	6	5	1.1444E-04
0	11	6	0	6	6	2.7534E-08
0	11	6	0	6	7	2.5671E-05
0	11	6	0	6	8	3.2701E-09
0	11	6	0	7	4	3.7194E-07
0	11	6	0	7	5	1.3180E-04
0	11	6	0	7	6	1.1631E-07
0	11	6	0	7	7	2.7961E-05
0	11	6	0	7	8	2.3039E-09
0	11	6	0	8	4	6.1599E-07
0	11	6	0	8	5	9.0064E-05
0	11	6	0	8	6	3.1748E-07
0	11	6	0	8	7	8.2532E-06
0	11	6	0	8	8	1.0213E-07
0	11	6	0	9	4	3.0739E-07
0	11	6	0	9	5	6.8185E-05
0	11	6	0	9	6	2.7004E-07
0	11	6	0	9	7	2.2820E-06
0	11	6	0	9	8	2.0058E-07
0	11	6	0	10	4	1.1251E-09
0	11	6	0	10	5	4.5635E-05
0	11	6	0	10	6	6.5324E-09
0	11	6	0	10	7	2.3503E-06
0	11	6	0	10	8	6.9582E-09
0	11	6	0	11	4	5.9240E-10
0	11	6	0	11	5	9.2531E-07
0	11	7	0	0	5	3.9103E-12
0	11	7	0	0	6	3.5651E-08
0	11	7	0	0	7	4.3762E-14
0	11	7	0	0	8	1.5473E-07
0	11	7	0	0	9	1.8768E-12
0	11	7	0	1	5	6.9039E-11
0	11	7	0	1	6	1.5652E-06
0	11	7	0	1	7	3.9838E-14
0	11	7	0	1	8	4.3213E-07
0	11	7	0	1	9	2.6754E-11
0	11	7	0	2	5	6.1835E-10
0	11	7	0	2	6	4.4729E-06
0	11	7	0	2	7	1.8964E-12
0	11	7	0	2	8	7.6065E-07
0	11	7	0	2	9	1.8798E-10
0	11	7	0	3	5	3.7283E-09
0	11	7	0	3	6	1.4603E-05
0	11	7	0	3	7	6.7823E-11
0	11	7	0	3	8	2.0672E-06
0	11	7	0	3	9	8.4258E-10
0	11	7	0	4	5	1.6854E-08
0	11	7	0	4	6	4.1744E-05
0	11	7	0	4	7	7.8403E-10
0	11	7	0	4	8	7.1185E-06
0	11	7	0	4	9	2.6093E-09
0	11	7	0	5	5	6.0271E-08
0	11	7	0	5	6	8.2130E-05
0	11	7	0	5	7	5.4556E-09
0	11	7	0	5	8	1.5048E-05
0	11	7	0	5	9	5.4996E-09
0	11	7	0	6	5	1.7598E-07
0	11	7	0	6	6	1.1842E-04
0	11	7	0	6	7	2.8188E-08
0	11	7	0	6	8	2.0311E-05
0	11	7	0	6	9	5.7705E-09
0	11	7	0	7	5	4.1359E-07
0	11	7	0	7	6	1.3611E-04
0	11	7	0	7	7	1.1714E-07
0	11	7	0	7	8	2.1716E-05
0	11	7	0	7	9	2.3602E-10
0	11	7	0	8	5	6.2189E-07
0	11	7	0	8	6	9.4485E-05
0	11	7	0	8	7	3.1045E-07
0	11	7	0	8	8	5.0996E-06
0	11	7	0	8	9	7.4378E-08
0	11	7	0	9	5	2.5900E-07
0	11	7	0	9	6	7.5049E-05
0	11	7	0	9	7	2.5101E-07
0	11	7	0	9	8	1.1501E-06
0	11	7	0	9	9	1.5868E-07
0	11	7	0	10	5	6.3904E-09
0	11	7	0	10	6	4.9991E-05
0	11	7	0	10	7	5.3692E-09
0	11	7	0	10	8	1.4785E-06
0	11	7	0	10	9	4.6219E-09
0	11	7	0	11	5	1.2228E-09
0	11	7	0	11	6	1.3485E-06
0	11	8	0	0	6	5.9792E-12
0	11	8	0	0	7	2.7547E-08
0	11	8	0	0	8	3.0813E-14
0	11	8	0	0	9	1.4977E-07
0	11	8	0	0	10	1.8014E-12
0	11	8	0	1	6	1.0059E-10
0	11	8	0	1	7	1.7014E-06
0	11	8	0	1	8	5.8082E-15
0	11	8	0	1	9	4.1392E-07
0	11	8	0	1	10	2.6306E-11
0	11	8	0	2	6	8.6018E-10
0	11	8	0	2	7	4.7118E-06
0	11	8	0	2	8	2.8947E-12
0	11	8	0	2	9	6.4329E-07
0	11	8	0	2	10	1.9002E-10
0	11	8	0	3	6	4.9540E-09
0	11	8	0	3	7	1.5407E-05
0	11	8	0	3	8	7.9566E-11
0	11	8	0	3	9	1.7169E-06
0	11	8	0	3	10	8.8229E-10
0	11	8	0	4	6	2.1385E-08
0	11	8	0	4	7	4.3092E-05
0	11	8	0	4	8	8.5305E-10
0	11	8	0	4	9	5.8121E-06
0	11	8	0	4	10	2.8708E-09
0	11	8	0	5	6	7.2914E-08
0	11	8	0	5	7	8.3473E-05
0	11	8	0	5	8	5.7234E-09
0	11	8	0	5	9	1.1935E-05
0	11	8	0	5	10	6.5618E-09
0	11	8	0	6	6	2.0202E-07
0	11	8	0	6	7	1.2056E-04
0	11	8	0	6	8	2.8973E-08
0	11	8	0	6	9	1.5953E-05
0	11	8	0	6	10	8.2957E-09
0	11	8	0	7	6	4.4407E-07
0	11	8	0	7	7	1.3782E-04
0	11	8	0	7	8	1.1820E-07
0	11	8	0	7	9	1.6510E-05
0	11	8	0	7	10	1.3218E-10
0	11	8	0	8	6	6.0390E-07
0	11	8	0	8	7	9.7367E-05
0	11	8	0	8	8	3.0261E-07
0	11	8	0	8	9	2.8649E-06
0	11	8	0	8	10	5.3928E-08
0	11	8	0	9	6	2.0179E-07
0	11	8	0	9	7	8.0929E-05
0	11	8	0	9	8	2.3055E-07
0	11	8	0	9	9	4.7283E-07
0	11	8	0	9	10	1.2392E-07
0	11	8	0	10	6	1.6966E-08
0	11	8	0	10	7	5.3562E-05
0	11	8	0	10	8	4.2442E-09
0	11	8	0	10	9	8.8543E-07
0	11	8	0	10	10	2.8913E-09
0	11	8	0	11	6	2.1719E-09
0	11	8	0	11	7	1.8151E-06
0	11	9	0	0	7	8.4998E-12
0	11	9	0	0	8	1.2034E-08
0	11	9	0	0	9	1.9483E-14
0	11	9	0	0	10	1.1824E-07
0	11	9	0	0	11	1.7031E-12
0	11	9	0	1	7	1.3769E-10
0	11	9	0	1	8	1.7438E-06
0	11	9	0	1	9	3.1405E-15
0	11	9	0	1	10	3.6657E-07
0	11	9	0	1	11	2.5411E-11
0	11	9	0	2	7	1.1340E-09
0	11	9	0	2	8	4.8824E-06
0	11	9	0	2	9	4.2061E-12
0	11	9	0	2	10	5.3483E-07
0	11	9	0	2	11	1.8799E-10
0	11	9	0	3	7	6.2828E-09
0	11	9	0	3	8	1.6126E-05
0	11	9	0	3	9	9.3353E-11
0	11	9	0	3	10	1.4582E-06
0	11	9	0	3	11	8.9892E-10
0	11	9	0	4	7	2.6048E-08
0	11	9	0	4	8	4.3962E-05
0	11	9	0	4	9	9.3157E-10
0	11	9	0	4	10	4.7934E-06
0	11	9	0	4	11	3.0442E-09
0	11	9	0	5	7	8.5055E-08
0	11	9	0	5	8	8.3569E-05
0	11	9	0	5	9	6.0256E-09
0	11	9	0	5	10	9.3957E-06
0	11	9	0	5	11	7.4044E-09
0	11	9	0	6	7	2.2431E-07
0	11	9	0	6	8	1.2097E-04
0	11	9	0	6	9	2.9869E-08
0	11	9	0	6	10	1.2481E-05
0	11	9	0	6	11	1.0587E-08
0	11	9	0	7	7	4.6156E-07
0	11	9	0	7	8	1.3689E-04
0	11	9	0	7	9	1.1936E-07
0	11	9	0	7	10	1.2199E-05
0	11	9	0	7	11	1.0860E-09
0	11	9	0	8	7	5.6368E-07
0	11	9	0	8	8	9.8786E-05
0	11	9	0	8	9	2.9354E-07
0	11	9	0	8	10	1.3910E-06
0	11	9	0	8	11	3.9083E-08
0	11	9	0	9	7	1.4216E-07
0	11	9	0	9	8	8.5626E-05
0	11	9	0	9	9	2.0874E-07
0	11	9	0	9	10	1.2623E-07
0	11	9	0	9	11	9.5431E-08
0	11	9	0	10	7	3.3356E-08
0	11	9	0	10	8	5.6179E-05
0	11	9	0	10	9	3.1989E-09
0	11	9	0	10	10	4.9765E-07
0	11	9	0	10	11	1.6899E-09
0	11	9	0	11	7	3.4263E-09
0	11	9	0	11	8	2.2909E-06
0	11	10	0	0	8	1.1420E-11
0	11	10	0	0	9	1.7516E-10
0	11	10	0	0	10	1.0348E-14
0	11	10	0	0	11	6.6158E-08
0	11	10	0	0	12	1.5913E-12
0	11	10	0	1	8	1.7933E-10
0	11	10	0	1	9	1.6763E-06
0	11	10	0	1	10	3.8391E-14
0	11	10	0	1	11	2.9405E-07
0	11	10	0	1	12	2.4208E-11
0	11	10	0	2	8	1.4305E-09
0	11	10	0	2	9	4.9531E-06
0	11	10	0	2	10	5.8675E-12
0	11	10	0	2	11	4.2630E-07
0	11	10	0	2	12	1.8284E-10
0	11	10	0	3	8	7.6619E-09
0	11	10	0	3	9	1.6716E-05
0	11	10	0	3	10	1.0927E-10
0	11	10	0	3	11	1.2574E-06
0	11	10	0	3	12	8.9639E-10
0	11	10	0	4	8	3.0628E-08
0	11	10	0	4	9	4.4356E-05
0	11	10	0	4	10	1.0194E-09
0	11	10	0	4	11	3.9977E-06
0	11	10	0	4	12	3.1378E-09
0	11	10	0	5	8	9.6067E-08
0	11	10	0	5	9	8.2519E-05
0	11	10	0	5	10	6.3595E-09
0	11	10	0	5	11	7.3414E-06
0	11	10	0	5	12	8.0186E-09
0	11	10	0	6	8	2.4158E-07
0	11	10	0	6	9	1.1984E-04
0	11	10	0	6	10	3.0862E-08
0	11	10	0	6	11	9.7759E-06
0	11	10	0	6	12	1.2485E-08
0	11	10	0	7	8	4.6483E-07
0	11	10	0	7	9	1.3336E-04
0	11	10	0	7	10	1.2052E-07
0	11	10	0	7	11	8.6750E-06
0	11	10	0	7	12	2.4374E-09
0	11	10	0	8	8	5.0415E-07
0	11	10	0	8	9	9.8878E-05
0	11	10	0	8	10	2.8291E-07
0	11	10	0	8	11	5.2139E-07
0	11	10	0	8	12	2.8466E-08
0	11	10	0	9	8	8.6617E-08
0	11	10	0	9	9	8.8978E-05
0	11	10	0	9	10	1.8579E-07
0	11	10	0	9	11	5.6176E-09
0	11	10	0	9	12	7.2360E-08
0	11	10	0	10	8	5.5264E-08
0	11	10	0	10	9	5.7693E-05
0	11	10	0	10	10	2.2716E-09
0	11	10	0	10	11	2.5665E-07
0	11	10	0	10	12	9.1232E-10
0	11	10	0	11	8	4.8986E-09
0	11	10	0	11	9	2.7380E-06
0	11	11	0	0	9	1.4657E-11
0	11	11	0	0	10	1.5343E-08
0	11	11	0	0	11	3.8762E-15
0	11	11	0	0	12	1.6209E-08
0	11	11	0	0	13	1.4738E-12
0	11	11	0	1	9	2.2414E-10
0	11	11	0	1	10	1.5112E-06
0	11	11	0	1	11	1.1728E-13
0	11	11	0	1	12	2.1083E-07
0	11	11	0	1	13	2.2815E-11
0	11	11	0	2	9	1.7387E-09
0	11	11	0	2	10	4.8985E-06
0	11	11	0	2	11	7.9111E-12
0	11	11	0	2	12	3.1708E-07
0	11	11	0	2	13	1.7548E-10
0	11	11	0	3	9	9.0327E-09
0	11	11	0	3	10	1.7098E-05
0	11	11	0	3	11	1.2742E-10
0	11	11	0	3	12	1.0842E-06
0	11	11	0	3	13	8.7883E-10
0	11	11	0	4	9	3.4908E-08
0	11	11	0	4	10	4.4234E-05
0	11	11	0	4	11	1.1163E-09
0	11	11	0	4	12	3.3581E-06
0	11	11	0	4	13	3.1634E-09
0	11	11	0	5	9	1.0537E-07
0	11	11	0	5	10	8.0427E-05
0	11	11	0	5	11	6.7236E-09
0	11	11	0	5	12	5.6830E-06
0	11	11	0	5	13	8.4151E-09
0	11	11	0	6	9	2.5278E-07
0	11	11	0	6	10	1.1735E-04
0	11	11	0	6	11	3.1944E-08
0	11	11	0	6	12	7.7111E-06
0	11	11	0	6	13	1.3904E-08
0	11	11	0	7	9	4.5341E-07
0	11	11	0	7	10	1.2744E-04
0	11	11	0	7	11	1.2156E-07
0	11	11	0	7	12	5.8507E-06
0	11	11	0	7	13	3.7318E-09
0	11	11	0	8	9	4.2949E-07
0	11	11	0	8	10	9.7812E-05
0	11	11	0	8	11	2.7039E-07
0	11	11	0	8	12	1.0433E-07
0	11	11	0	8	13	2.0977E-08
0	11	11	0	9	9	4.1232E-08
0	11	11	0	9	10	9.0878E-05
0	11	11	0	9	11	1.6205E-07
0	11	11	0	9	12	2.3610E-08
0	11	11	0	9	13	5.3911E-08
0	11	11	0	10	9	8.1481E-08
0	11	11	0	10	10	5.7996E-05
0	11	11	0	10	11	1.4923E-09
0	11	11	0	10	12	1.1677E-07
0	11	11	0	10	13	4.4747E-10
0	11	11	0	11	9	6.4297E-09
0	11	11	0	11	10	3.1191E-06
0	11	12	0	0	10	1.8106E-11
0	11	12	0	0	11	8.5321E-08
0	11	12	0	0	12	4.6208E-16
0	11	12	0	0	13	1.2280E-09
0	11	12	0	0	14	1.3561E-12
0	11	12	0	1	10	2.7054E-10
0	11	12	0	1	11	1.2891E-06
0	11	12	0	1	12	2.4477E-13
0	11	12	0	1	13	1.3515E-07
0	11	12	0	1	14	2.1327E-11
0	11	12	0	2	10	2.0462E-09
0	11	12	0	2	11	4.7163E-06
0	11	12	0	2	12	1.0366E-11
0	11	12	0	2	13	2.1553E-07
0	11	12	0	2	14	1.6667E-10
0	11	12	0	3	10	1.0334E-08
0	11	12	0	3	11	1.7178E-05
0	11	12	0	3	12	1.4785E-10
0	11	12	0	3	13	9.1780E-07
0	11	12	0	3	14	8.5010E-10
0	11	12	0	4	10	3.8675E-08
0	11	12	0	4	11	4.3508E-05
0	11	12	0	4	12	1.2222E-09
0	11	12	0	4	13	2.8130E-06
0	11	12	0	4	14	3.1338E-09
0	11	12	0	5	10	1.1244E-07
0	11	12	0	5	11	7.7379E-05
0	11	12	0	5	12	7.1166E-09
0	11	12	0	5	13	4.3373E-06
0	11	12	0	5	14	8.6159E-09
0	11	12	0	6	10	2.5717E-07
0	11	12	0	6	11	1.1364E-04
0	11	12	0	6	12	3.3105E-08
0	11	12	0	6	13	6.1469E-06
0	11	12	0	6	14	1.4810E-08
0	11	12	0	7	10	4.2763E-07
0	11	12	0	7	11	1.1947E-04
0	11	12	0	7	12	1.2233E-07
0	11	12	0	7	13	3.6591E-06
0	11	12	0	7	14	4.6843E-09
0	11	12	0	8	10	3.4506E-07
0	11	12	0	8	11	9.5751E-05
0	11	12	0	8	12	2.5571E-07
0	11	12	0	8	13	3.0554E-10
0	11	12	0	8	14	1.5754E-08
0	11	12	0	9	10	1.1157E-08
0	11	12	0	9	11	9.1272E-05
0	11	12	0	9	12	1.3795E-07
0	11	12	0	9	13	1.0962E-07
0	11	12	0	9	14	3.9342E-08
0	11	12	0	10	10	1.0988E-07
0	11	12	0	10	11	5.7027E-05
0	11	12	0	10	12	8.7990E-10
0	11	12	0	10	13	4.3315E-08
0	11	12	0	10	14	1.9442E-10
0	11	12	0	11	10	7.8097E-09
0	11	12	0	11	11	3.4001E-06
0	11	13	0	0	11	2.1647E-11
0	11	13	0	0	12	2.2068E-07
0	11	13	0	0	13	4.1017E-16
0	11	13	0	0	14	4.2813E-08
0	11	13	0	0	15	1.2425E-12
0	11	13	0	1	11	3.1676E-10
0	11	13	0	1	12	1.0625E-06
0	11	13	0	1	13	4.2527E-13
0	11	13	0	1	14	7.9441E-08
0	11	13	0	1	15	1.9815E-11
0	11	13	0	2	11	2.3403E-09
0	11	13	0	2	12	4.4383E-06
0	11	13	0	2	13	1.3258E-11
0	11	13	0	2	14	1.3381E-07
0	11	13	0	2	15	1.5704E-10
0	11	13	0	3	11	1.1507E-08
0	11	13	0	3	12	1.6885E-05
0	11	13	0	3	13	1.7065E-10
0	11	13	0	3	14	7.5251E-07
0	11	13	0	3	15	8.1353E-10
0	11	13	0	4	11	4.1735E-08
0	11	13	0	4	12	4.2071E-05
0	11	13	0	4	13	1.3368E-09
0	11	13	0	4	14	2.3165E-06
0	11	13	0	4	15	3.0613E-09
0	11	13	0	5	11	1.1686E-07
0	11	13	0	5	12	7.3442E-05
0	11	13	0	5	13	7.5375E-09
0	11	13	0	5	14	3.2397E-06
0	11	13	0	5	15	8.6472E-09
0	11	13	0	6	11	2.5431E-07
0	11	13	0	6	12	1.0871E-04
0	11	13	0	6	13	3.4336E-08
0	11	13	0	6	14	4.9370E-06
0	11	13	0	6	15	1.5201E-08
0	11	13	0	7	11	3.8864E-07
0	11	13	0	7	12	1.0993E-04
0	11	13	0	7	13	1.2266E-07
0	11	13	0	7	14	2.0439E-06
0	11	13	0	7	15	5.1465E-09
0	11	13	0	8	11	2.5710E-07
0	11	13	0	8	12	9.2803E-05
0	11	13	0	8	13	2.3856E-07
0	11	13	0	8	14	9.0840E-08
0	11	13	0	8	15	1.2136E-08
0	11	13	0	9	11	2.1831E-11
0	11	13	0	9	12	9.0142E-05
0	11	13	0	9	13	1.1400E-07
0	11	13	0	9	14	2.1080E-07
0	11	13	0	9	15	2.7990E-08
0	11	13	0	10	11	1.3755E-07
0	11	13	0	10	12	5.4782E-05
0	11	13	0	10	13	4.4007E-10
0	11	13	0	10	14	1.0651E-08
0	11	13	0	10	15	7.1868E-11
0	11	13	0	11	11	8.8130E-09
0	11	13	0	11	12	3.5535E-06
0	11	14	0	0	12	2.5147E-11
0	11	14	0	0	13	3.8967E-07
0	11	14	0	0	14	3.9542E-15
0	11	14	0	0	15	1.2636E-07
0	11	14	0	0	16	1.1354E-12
0	11	14	0	1	12	3.6094E-10
0	11	14	0	1	13	8.7357E-07
0	11	14	0	1	14	6.6272E-13
0	11	14	0	1	15	4.5484E-08
0	11	14	0	1	16	1.8328E-11
0	11	14	0	2	12	2.6079E-09
0	11	14	0	2	13	4.1246E-06
0	11	14	0	2	14	1.6611E-11
0	11	14	0	2	15	7.9363E-08
0	11	14	0	2	16	1.4702E-10
0	11	14	0	3	12	1.2492E-08
0	11	14	0	3	13	1.6211E-05
0	11	14	0	3	14	1.9584E-10
0	11	14	0	3	15	5.9714E-07
0	11	14	0	3	16	7.7179E-10
0	11	14	0	4	12	4.3915E-08
0	11	14	0	4	13	3.9851E-05
0	11	14	0	4	14	1.4597E-09
0	11	14	0	4	15	1.8461E-06
0	11	14	0	4	16	2.9567E-09
0	11	14	0	5	12	1.1833E-07
0	11	14	0	5	13	6.8695E-05
0	11	14	0	5	14	7.9850E-09
0	11	14	0	5	15	2.3544E-06
0	11	14	0	5	16	8.5339E-09
0	11	14	0	6	12	2.4408E-07
0	11	14	0	6	13	1.0239E-04
0	11	14	0	6	14	3.5615E-08
0	11	14	0	6	15	3.9401E-06
0	11	14	0	6	16	1.5090E-08
0	11	14	0	7	12	3.3834E-07
0	11	14	0	7	13	9.9388E-05
0	11	14	0	7	14	1.2230E-07
0	11	14	0	7	15	9.4936E-07
0	11	14	0	7	16	5.0779E-09
0	11	14	0	8	12	1.7248E-07
0	11	14	0	8	13	8.8999E-05
0	11	14	0	8	14	2.1868E-07
0	11	14	0	8	15	2.8334E-07
0	11	14	0	8	16	9.6284E-09
0	11	14	0	9	12	9.3610E-09
0	11	14	0	9	13	8.7458E-05
0	11	14	0	9	14	9.0779E-08
0	11	14	0	9	15	2.9319E-07
0	11	14	0	9	16	1.9279E-08
0	11	14	0	10	12	1.6100E-07
0	11	14	0	10	13	5.1310E-05
0	11	14	0	10	14	1.6415E-10
0	11	14	0	10	15	5.8640E-10
0	11	14	0	10	16	2.1091E-11
0	11	14	0	11	12	9.2416E-09
0	11	14	0	11	13	3.5606E-06
0	11	15	0	0	13	2.8461E-11
0	11	15	0	0	14	5.1591E-07
0	11	15	0	0	15	1.1271E-14
0	11	15	0	0	16	1.9829E-07
0	11	15	0	0	17	1.0359E-12
0	11	15	0	1	13	4.0109E-10
0	11	15	0	1	14	7.4080E-07
0	11	15	0	1	15	9.6044E-13
0	11	15	0	1	16	2.7364E-08
0	11	15	0	1	17	1.6894E-11
0	11	15	0	2	13	2.8357E-09
0	11	15	0	2	14	3.8401E-06
0	11	15	0	2	15	2.0442E-11
0	11	15	0	2	16	5.0539E-08
0	11	15	0	2	17	1.3692E-10
0	11	15	0	3	13	1.3233E-08
0	11	15	0	3	14	1.5225E-05
0	11	15	0	3	15	2.2336E-10
0	11	15	0	3	16	4.6677E-07
0	11	15	0	3	17	7.2679E-10
0	11	15	0	4	13	4.5059E-08
0	11	15	0	4	14	3.6867E-05
0	11	15	0	4	15	1.5901E-09
0	11	15	0	4	16	1.4039E-06
0	11	15	0	4	17	2.8285E-09
0	11	15	0	5	13	1.1660E-07
0	11	15	0	5	14	6.3284E-05
0	11	15	0	5	15	8.4556E-09
0	11	15	0	5	16	1.6709E-06
0	11	15	0	5	17	8.2955E-09
0	11	15	0	6	13	2.2665E-07
0	11	15	0	6	14	9.4415E-05
0	11	15	0	6	15	3.6903E-08
0	11	15	0	6	16	3.0406E-06
0	11	15	0	6	17	1.4494E-08
0	11	15	0	7	13	2.7939E-07
0	11	15	0	7	14	8.8415E-05
0	11	15	0	7	15	1.2089E-07
0	11	15	0	7	16	3.0812E-07
0	11	15	0	7	17	4.5242E-09
0	11	15	0	8	13	9.8289E-08
0	11	15	0	8	14	8.4293E-05
0	11	15	0	8	15	1.9589E-07
0	11	15	0	8	16	5.0809E-07
0	11	15	0	8	17	7.8635E-09
0	11	15	0	9	13	3.8059E-08
0	11	15	0	9	14	8.3147E-05
0	11	15	0	9	15	6.8946E-08
0	11	15	0	9	16	3.4066E-07
0	11	15	0	9	17	1.2722E-08
0	11	15	0	10	13	1.7656E-07
0	11	15	0	10	14	4.6701E-05
0	11	15	0	10	15	2.9419E-11
0	11	15	0	10	16	1.0160E-09
0	11	15	0	10	17	4.3002E-12
0	11	15	0	11	13	8.9698E-09
0	11	15	0	11	14	3.4132E-06
0	11	16	0	0	14	3.1421E-11
0	11	16	0	0	15	5.2010E-07
0	11	16	0	0	16	2.2512E-14
0	11	16	0	0	17	2.0222E-07
0	11	16	0	0	18	9.4359E-13
0	11	16	0	1	14	4.3497E-10
0	11	16	0	1	15	6.5796E-07
0	11	16	0	1	16	1.3204E-12
0	11	16	0	1	17	1.7466E-08
0	11	16	0	1	18	1.5520E-11
0	11	16	0	2	14	3.0089E-09
0	11	16	0	2	15	3.6229E-06
0	11	16	0	2	16	2.4743E-11
0	11	16	0	2	17	3.9990E-08
0	11	16	0	2	18	1.2684E-10
0	11	16	0	3	14	1.3671E-08
0	11	16	0	3	15	1.4037E-05
0	11	16	0	3	16	2.5293E-10
0	11	16	0	3	17	3.7124E-07
0	11	16	0	3	18	6.7958E-10
0	11	16	0	4	14	4.5022E-08
0	11	16	0	4	15	3.3248E-05
0	11	16	0	4	16	1.7257E-09
0	11	16	0	4	17	1.0061E-06
0	11	16	0	4	18	2.6818E-09
0	11	16	0	5	14	1.1152E-07
0	11	16	0	5	15	5.7422E-05
0	11	16	0	5	16	8.9405E-09
0	11	16	0	5	17	1.1859E-06
0	11	16	0	5	18	7.9410E-09
0	11	16	0	6	14	2.0243E-07
0	11	16	0	6	15	8.4550E-05
0	11	16	0	6	16	3.8120E-08
0	11	16	0	6	17	2.1749E-06
0	11	16	0	6	18	1.3429E-08
0	11	16	0	7	14	2.1523E-07
0	11	16	0	7	15	7.7522E-05
0	11	16	0	7	16	1.1793E-07
0	11	16	0	7	17	3.2972E-08
0	11	16	0	7	18	3.5997E-09
0	11	16	0	8	14	4.1399E-08
0	11	16	0	8	15	7.8605E-05
0	11	16	0	8	16	1.7007E-07
0	11	16	0	8	17	7.0896E-07
0	11	16	0	8	18	6.5629E-09
0	11	16	0	9	14	8.1826E-08
0	11	16	0	9	15	7.7082E-05
0	11	16	0	9	16	4.9183E-08
0	11	16	0	9	17	3.4993E-07
0	11	16	0	9	18	7.9150E-09
0	11	16	0	10	14	1.8085E-07
0	11	16	0	10	15	4.1070E-05
0	11	16	0	10	16	8.2558E-13
0	11	16	0	10	17	4.6663E-09
0	11	16	0	10	18	4.4619E-13
0	11	16	0	11	14	7.9809E-09
0	11	16	0	11	15	3.1135E-06
0	11	17	0	0	15	3.3806E-11
0	11	17	0	0	16	3.8729E-07
0	11	17	0	0	17	3.7736E-14
0	11	17	0	0	18	1.3163E-07
0	11	17	0	0	19	8.5663E-13
0	11	17	0	1	15	4.5967E-10
0	11	17	0	1	16	6.0207E-07
0	11	17	0	1	17	1.7405E-12
0	11	17	0	1	18	1.0272E-08
0	11	17	0	1	19	1.4187E-11
0	11	17	0	2	15	3.1093E-09
0	11	17	0	2	16	3.4612E-06
0	11	17	0	2	17	2.9451E-11
0	11	17	0	2	18	4.0128E-08
0	11	17	0	2	19	1.1671E-10
0	11	17	0	3	15	1.3736E-08
0	11	17	0	3	16	1.2737E-05
0	11	17	0	3	17	2.8373E-10
0	11	17	0	3	18	3.0844E-07
0	11	17	0	3	19	6.3008E-10
0	11	17	0	4	15	4.3640E-08
0	11	17	0	4	16	2.9188E-05
0	11	17	0	4	17	1.8613E-09
0	11	17	0	4	18	6.7026E-07
0	11	17	0	4	19	2.5173E-09
0	11	17	0	5	15	1.0294E-07
0	11	17	0	5	16	5.1303E-05
0	11	17	0	5	17	9.4163E-09
0	11	17	0	5	18	8.8051E-07
0	11	17	0	5	19	7.4631E-09
0	11	17	0	6	15	1.7210E-07
0	11	17	0	6	16	7.2820E-05
0	11	17	0	6	17	3.9100E-08
0	11	17	0	6	18	1.3549E-06
